profile_ID,DOB,Contact_type,Gender,Pack_ID,Start_Date,Status,Upgradable,Validity_End,Country,State,avg_dur,num_devs,freq_used_dev,Subscription Type,Billing Type,Customer Longevity
amandamendez,7/8/1992,WhatsApp,Female,432345,7/31/2021,INACTIVE,NO,12/16/2022,India,Jharkhand,1567.0,19,FireTV,12,Paytm,4
daniel05,5/28/1992,WhatsApp,Female,432408,11/23/2022,ACTIVE,YES,11/21/2022,India,Jharkhand,548.5,14,iPad,12,Paytm,4
laurashort,4/8/2015,WhatsApp,Female,432522,1/1/2022,INACTIVE,YES,12/11/2022,India,Jharkhand,1047.1875,16,Android Phone,3,NetBanking,2
thomasmyers,6/25/1992,WhatsApp,Female,432595,2/10/2021,ACTIVE,NO,12/26/2022,India,Jharkhand,1654.9444444444443,18,FireTV,6,NetBanking,3
nfreeman,8/29/2005,WhatsApp,Female,432266,10/20/2022,INACTIVE,YES,11/20/2022,India,Karnataka,1392.75,20,Android TV,6,NetBanking,3
robin41,1/13/1992,WhatsApp,Male,432347,5/24/2022,ACTIVE,YES,11/11/2022,India,Karnataka,1220.1,20,FireTV,3,NetBanking,2
clarkashley,3/6/1994,WhatsApp,Polygender,432421,12/15/2021,ACTIVE,NO,12/8/2022,India,Karnataka,1166.3333333333333,18,Apple TV,3,NetBanking,2
cindyhughes,2/10/2015,WhatsApp,Female,432459,3/1/2021,ACTIVE,YES,12/12/2022,India,Karnataka,1098.090909090909,22,FireTV,3,NetBanking,2
kathleengreen,2/1/2015,WhatsApp,Male,432479,3/8/2022,INACTIVE,NO,12/18/2022,India,Karnataka,1401.625,16,PC/Laptop,3,NetBanking,2
harrisronald,9/26/2015,WhatsApp,Female,432489,10/15/2022,INACTIVE,YES,12/21/2022,India,Karnataka,1263.8235294117646,17,PC/Laptop,3,NetBanking,2
francowilliam,8/24/2015,WhatsApp,Female,432501,1/31/2022,ACTIVE,YES,11/16/2022,India,Karnataka,1330.0526315789473,19,FireTV,12,Paytm,4
jenniferbooth,8/8/2015,WhatsApp,Female,432502,4/10/2021,ACTIVE,YES,11/18/2022,India,Karnataka,657.9375,16,PC/Laptop,3,NetBanking,2
vegaricky,6/24/1997,WhatsApp,Female,432555,7/14/2021,ACTIVE,YES,12/1/2022,India,Karnataka,1215.4117647058824,17,FireTV,3,NetBanking,2
joshuagriffin,11/29/2021,WhatsApp,Male,432610,7/28/2022,INACTIVE,NO,11/23/2022,India,Karnataka,1844.9545454545455,22,Android Phone,12,Paytm,4
benjamin40,8/13/1991,WhatsApp,Male,432651,10/19/2022,INACTIVE,NO,12/28/2022,India,Karnataka,1729.076923076923,13,PC/Laptop,1,Paytm,1
stephen68,2/13/2002,WhatsApp,Male,432758,1/25/2022,ACTIVE,NO,12/23/2022,India,Karnataka,1254.7692307692307,26,PC/Laptop,12,Paytm,4
ljuarez,8/31/2002,WhatsApp,Female,432792,3/15/2021,ACTIVE,NO,12/15/2022,India,Karnataka,2018.15,20,FireTV,3,NetBanking,2
hjackson,1/6/2006,WhatsApp,Male,432938,6/15/2022,ACTIVE,YES,11/22/2022,India,Karnataka,1709.0555555555557,18,FireTV,12,Paytm,4
smithjacob,1/6/1989,WhatsApp,Male,433067,9/17/2022,INACTIVE,NO,12/22/2022,India,Karnataka,1349.5,24,PC/Laptop,12,Paytm,4
maldonadodonald,4/1/2005,WhatsApp,Male,432156,3/20/2022,ACTIVE,NO,11/8/2022,India,Meghalaya,1485.7142857142858,21,PC/Laptop,12,Paytm,4
qcollins,6/15/2001,WhatsApp,Male,432243,10/5/2022,ACTIVE,NO,11/9/2022,India,Meghalaya,1141.5,16,PC/Laptop,1,Paytm,1
millersamantha,10/23/2005,WhatsApp,Female,432277,7/2/2022,ACTIVE,NO,12/1/2022,India,Meghalaya,1251.111111111111,18,FireTV,1,Paytm,1
aaron02,12/26/2021,WhatsApp,Male,432390,11/15/2022,INACTIVE,YES,12/15/2022,India,Meghalaya,773.8,15,Android Phone,3,NetBanking,2
weaverrachel,6/18/1992,WhatsApp,Male,432912,5/18/2022,INACTIVE,YES,11/10/2022,India,Meghalaya,1179.4666666666667,15,Android Phone,12,Paytm,4
david15,5/31/2006,WhatsApp,Male,432960,6/16/2022,INACTIVE,NO,12/15/2022,India,Meghalaya,1092.0384615384614,25,FireTV,12,Paytm,4
garciakelsey,1/22/1993,WhatsApp,Female,433120,9/6/2021,INACTIVE,NO,11/14/2022,India,Meghalaya,1254.4285714285713,14,FireTV,3,NetBanking,2
petersonallison,2/12/2005,WhatsApp,Female,432283,9/13/2021,INACTIVE,NO,11/20/2022,India,Rajasthan,1536.56,25,PC/Laptop,3,NetBanking,2
olee,9/9/1992,WhatsApp,Female,432325,6/10/2022,INACTIVE,YES,11/28/2022,India,Rajasthan,953.6,15,iPad,6,NetBanking,3
jacksonalexander,8/4/1993,WhatsApp,Male,432672,1/21/2021,ACTIVE,NO,11/16/2022,India,Rajasthan,1547.142857142857,21,FireTV,6,NetBanking,3
aguirrehoward,6/17/1993,WhatsApp,Male,432694,1/12/2022,INACTIVE,NO,12/23/2022,India,Rajasthan,1457.65,20,FireTV,12,Paytm,4
sharonfisher,4/12/1992,WhatsApp,Female,432813,1/9/2021,INACTIVE,YES,12/16/2022,India,Rajasthan,1344.4545454545455,22,PC/Laptop,12,Paytm,4
kevinwoods,2/2/1992,WhatsApp,Male,432859,10/27/2022,INACTIVE,NO,11/8/2022,India,Rajasthan,1325.3076923076924,13,FireTV,12,Paytm,4
kirkwarren,3/10/1992,WhatsApp,Male,432893,1/20/2022,INACTIVE,YES,11/14/2022,India,Rajasthan,1331.7058823529412,17,PC/Laptop,6,NetBanking,3
erica71,12/25/2021,WhatsApp,Male,433111,5/20/2021,ACTIVE,NO,12/27/2022,India,Rajasthan,1207.1904761904761,21,PC/Laptop,12,Paytm,4
vmartinez,4/4/2001,WhatsApp,Male,432232,5/31/2021,INACTIVE,NO,12/18/2022,India,Telangana,908.125,32,FireTV,6,NetBanking,3
nlee,9/4/2001,WhatsApp,Female,432246,4/30/2022,INACTIVE,YES,11/9/2022,India,Telangana,983.78125,32,PC/Laptop,3,NetBanking,2
pamelaneal,8/30/2005,WhatsApp,Male,432275,7/24/2021,INACTIVE,NO,12/29/2022,India,Telangana,2054.4615384615386,13,PC/Laptop,12,Paytm,4
stephanie05,9/25/1992,WhatsApp,Female,432607,5/31/2022,INACTIVE,NO,11/13/2022,India,Telangana,1566.090909090909,22,FireTV,12,Paytm,4
walldaniel,11/26/2021,WhatsApp,Male,432629,5/13/2022,INACTIVE,YES,11/19/2022,India,Telangana,1084.7894736842106,19,FireTV,12,Paytm,4
morganbender,5/6/2002,WhatsApp,Genderqueer,432745,11/10/2021,INACTIVE,NO,12/4/2022,India,Telangana,818.7272727272727,11,PC/Laptop,12,Paytm,4
meghan76,2/20/2006,WhatsApp,Female,432957,11/26/2022,ACTIVE,NO,11/30/2022,India,Telangana,1661.6923076923076,13,Android TV,12,Paytm,4
kenneth12,6/27/2006,WhatsApp,Male,432988,3/11/2022,ACTIVE,NO,12/25/2022,India,Telangana,1590.8947368421052,19,Android TV,12,Paytm,4
rogersjohn,12/9/2021,WhatsApp,Female,433112,3/11/2022,ACTIVE,YES,11/21/2022,India,Telangana,1508.0625,16,PC/Laptop,6,NetBanking,3
greenlindsay,11/30/2021,WhatsApp,Male,433123,12/20/2021,INACTIVE,NO,12/28/2022,India,Telangana,1621.4166666666667,24,PC/Laptop,3,NetBanking,2
wolfeshannon,3/8/1993,WhatsApp,Male,433136,5/17/2022,ACTIVE,YES,11/21/2022,India,Telangana,1002.8636363636364,22,FireTV,12,Paytm,4
scisneros,11/21/2021,WhatsApp,Female,432523,3/12/2022,ACTIVE,YES,12/21/2022,India,Tamil Nadu,882.6666666666666,15,Apple TV,3,NetBanking,2
ajordan,9/3/1993,WhatsApp,Male,432677,2/18/2021,ACTIVE,YES,11/11/2022,India,Tamil Nadu,1340.4736842105262,19,PC/Laptop,12,Paytm,4
washingtonrichard,8/10/2002,WhatsApp,Female,432716,4/21/2022,ACTIVE,NO,12/11/2022,India,Tamil Nadu,2260.785714285714,14,Android Phone,6,NetBanking,3
iwright,6/5/2002,WhatsApp,Male,432740,11/10/2021,ACTIVE,YES,11/9/2022,India,Tamil Nadu,1800.5333333333333,15,PC/Laptop,12,Paytm,4
carl99,2/23/2002,WhatsApp,Female,432763,5/7/2021,ACTIVE,NO,11/24/2022,India,Tamil Nadu,1637.3703703703704,27,FireTV,12,Paytm,4
hmiller,2/4/1992,WhatsApp,Non-binary,432909,4/3/2022,INACTIVE,NO,12/21/2022,India,Tamil Nadu,1395.388888888889,18,PC/Laptop,12,Paytm,4
kristopher10,1/5/1989,WhatsApp,Polygender,433028,11/20/2021,INACTIVE,YES,12/8/2022,India,Tamil Nadu,1538.076923076923,13,PC/Laptop,3,NetBanking,2
duranvanessa,4/16/1996,WhatsApp,Female,432158,5/11/2021,INACTIVE,YES,11/19/2022,India,Maharashtra,1094.111111111111,18,PC/Laptop,1,Paytm,1
gdavis,9/11/1992,WhatsApp,Male,432367,3/11/2022,ACTIVE,NO,11/12/2022,India,Maharashtra,1954.6521739130435,23,PC/Laptop,3,NetBanking,2
ramirezwesley,8/16/1992,WhatsApp,Polygender,432372,5/6/2021,INACTIVE,NO,11/12/2022,India,Maharashtra,1328.5652173913043,23,FireTV,3,NetBanking,2
smithrobert,5/26/1999,WhatsApp,Female,432389,10/27/2022,INACTIVE,NO,12/18/2022,India,Maharashtra,1401.75,40,PC/Laptop,3,NetBanking,2
jessebrown,2/21/1999,WhatsApp,Female,432399,2/27/2022,INACTIVE,YES,12/31/2022,India,Maharashtra,1226.090909090909,11,iPhone,3,NetBanking,2
roy70,2/10/1992,WhatsApp,Male,432433,11/1/2021,INACTIVE,YES,11/27/2022,India,Maharashtra,1175.0,25,FireTV,3,NetBanking,2
toddloretta,6/1/2010,WhatsApp,Male,432530,10/18/2022,INACTIVE,NO,12/5/2022,India,Maharashtra,1129.695652173913,23,FireTV,12,Paytm,4
wsmith,10/9/2002,WhatsApp,Male,432750,11/10/2022,ACTIVE,YES,11/26/2022,India,Maharashtra,1207.2777777777778,18,PC/Laptop,12,Paytm,4
ndean,4/29/2002,WhatsApp,Male,432766,4/24/2022,INACTIVE,YES,11/22/2022,India,Maharashtra,1123.45,20,PC/Laptop,12,Paytm,4
stephengeorge,8/19/2000,WhatsApp,Female,432194,12/6/2021,INACTIVE,NO,12/8/2022,India,Uttarakhand,1293.4583333333333,24,FireTV,3,NetBanking,2
garciadavid,2/6/2001,WhatsApp,Male,432220,3/22/2021,ACTIVE,NO,11/21/2022,India,Uttarakhand,2743.3333333333335,12,PC/Laptop,3,NetBanking,2
ymanning,4/4/2005,WhatsApp,Male,432288,11/1/2021,INACTIVE,NO,11/16/2022,India,Uttarakhand,1156.4,20,PC/Laptop,3,NetBanking,2
danielle14,9/30/2015,WhatsApp,Female,432485,1/10/2021,ACTIVE,YES,11/23/2022,India,Uttarakhand,1576.357142857143,14,FireTV,3,NetBanking,2
alexandra00,8/5/2015,WhatsApp,Male,432521,9/17/2021,INACTIVE,NO,12/21/2022,India,Uttarakhand,1528.4761904761904,21,PC/Laptop,12,Paytm,4
bfoster,1/2/1997,WhatsApp,Female,432575,6/27/2021,ACTIVE,YES,11/30/2022,India,Uttarakhand,1539.388888888889,17,PC/Laptop,1,Paytm,1
rachel99,8/9/1992,WhatsApp,Male,432606,8/12/2021,ACTIVE,NO,11/16/2022,India,Uttarakhand,1217.375,16,FireTV,3,NetBanking,2
michaeltaylor,12/16/2021,WhatsApp,Female,432612,6/29/2021,INACTIVE,YES,12/1/2022,India,Uttarakhand,1355.6363636363637,22,FireTV,3,NetBanking,2
osbornecourtney,2/16/1992,WhatsApp,Female,432881,3/3/2021,ACTIVE,YES,11/19/2022,India,Uttarakhand,1549.5625,16,PC/Laptop,1,Paytm,1
jasminecampos,5/12/1992,WhatsApp,Female,432917,3/20/2022,INACTIVE,NO,11/25/2022,India,Uttarakhand,1783.0,14,Android Phone,12,Paytm,4
margaret15,1/27/1989,WhatsApp,Male,432996,7/15/2021,ACTIVE,YES,12/15/2022,India,Uttarakhand,1602.2083333333333,24,FireTV,12,Paytm,4
wbrown,11/8/2021,WhatsApp,Female,433058,9/7/2021,ACTIVE,YES,12/23/2022,India,Uttarakhand,1327.6470588235295,17,PC/Laptop,1,Paytm,1
brad11,8/21/1992,WhatsApp,Female,433094,10/31/2021,INACTIVE,NO,12/12/2022,India,Uttarakhand,1263.7666666666667,30,FireTV,3,NetBanking,2
thomas74,6/16/2000,WhatsApp,Genderqueer,432205,7/20/2022,ACTIVE,YES,12/5/2022,India,West Bengal,1160.0,16,PC/Laptop,12,Paytm,4
kristinharding,6/17/1992,WhatsApp,Female,432348,1/15/2021,ACTIVE,YES,12/10/2022,India,West Bengal,1657.0,22,PC/Laptop,12,Paytm,4
rhoward,3/9/1994,WhatsApp,Male,432422,9/29/2021,INACTIVE,YES,11/27/2022,India,West Bengal,830.2105263157895,19,FireTV,12,Paytm,4
smoore,9/1/2015,WhatsApp,Male,432516,8/1/2022,INACTIVE,NO,11/27/2022,India,West Bengal,1765.1904761904761,21,PC/Laptop,3,NetBanking,2
kennethgriffin,4/2/2010,WhatsApp,Female,432525,3/25/2022,ACTIVE,YES,12/24/2022,India,West Bengal,1302.9375,16,FireTV,1,Paytm,1
williamcoleman,11/7/2010,WhatsApp,Male,432539,6/23/2021,INACTIVE,YES,12/12/2022,India,West Bengal,817.9,20,PC/Laptop,3,NetBanking,2
aliciastout,11/3/1997,WhatsApp,Male,432573,11/7/2021,INACTIVE,YES,12/19/2022,India,West Bengal,1654.4545454545455,22,FireTV,1,Paytm,1
vkim,3/8/2002,WhatsApp,Female,432772,4/30/2021,ACTIVE,YES,12/6/2022,India,West Bengal,1279.7058823529412,17,FireTV,12,Paytm,4
wmahoney,12/1/2021,WhatsApp,Male,432870,6/18/2021,ACTIVE,NO,11/10/2022,India,West Bengal,1759.1333333333334,15,PC/Laptop,1,Paytm,1
morganroberts,12/13/2021,WhatsApp,Female,432974,6/12/2022,INACTIVE,YES,11/8/2022,India,West Bengal,635.0714285714286,14,FireTV,6,NetBanking,3
larry92,12/2/2021,WhatsApp,Male,433038,6/16/2022,ACTIVE,YES,12/24/2022,India,West Bengal,1358.5294117647059,17,FireTV,3,NetBanking,2
karenodom,1/28/1989,WhatsApp,Male,433081,1/14/2022,ACTIVE,YES,11/30/2022,India,West Bengal,781.1666666666666,12,iPad,6,NetBanking,3
matthew95,4/30/1993,WhatsApp,Female,433106,3/15/2021,ACTIVE,NO,12/1/2022,India,West Bengal,883.4117647058823,17,FireTV,12,Paytm,4
thomascrawford,9/26/1993,WhatsApp,Female,433133,6/1/2022,ACTIVE,YES,12/17/2022,India,West Bengal,1047.888888888889,18,Android TV,12,Paytm,4
vangmelissa,7/31/1992,WhatsApp,Female,433152,4/1/2022,ACTIVE,YES,12/19/2022,India,West Bengal,895.1818181818181,11,PC/Laptop,6,NetBanking,3
ivillanueva,8/22/2001,WhatsApp,Female,432238,8/21/2021,INACTIVE,YES,11/30/2022,India,Chhattisgarh,1616.1785714285713,28,FireTV,3,NetBanking,2
fhester,5/20/2005,WhatsApp,Male,432254,5/2/2022,ACTIVE,YES,11/11/2022,India,Chhattisgarh,1994.4615384615386,13,FireTV,3,NetBanking,2
morsebrandon,3/20/2005,WhatsApp,Male,432256,4/22/2021,ACTIVE,NO,12/2/2022,India,Chhattisgarh,1353.85,20,PC/Laptop,1,Paytm,1
bailey08,3/10/2005,WhatsApp,Female,432274,6/19/2021,ACTIVE,NO,12/7/2022,India,Chhattisgarh,1958.857142857143,7,iPad,1,Paytm,1
christiancarson,6/22/1994,WhatsApp,Female,432427,7/26/2022,ACTIVE,NO,12/19/2022,India,Chhattisgarh,1707.6153846153845,12,FireTV,1,Paytm,1
weaverdavid,5/27/2015,WhatsApp,Female,432453,10/15/2021,INACTIVE,YES,12/20/2022,India,Chhattisgarh,1934.4615384615386,13,PC/Laptop,12,Paytm,4
bsaunders,7/24/2002,WhatsApp,Female,432728,3/23/2022,ACTIVE,YES,12/22/2022,India,Chhattisgarh,741.8421052631579,19,PC/Laptop,12,Paytm,4
chris03,7/28/2002,WhatsApp,Agender,432753,9/28/2021,INACTIVE,NO,11/14/2022,India,Chhattisgarh,1152.2222222222222,18,PC/Laptop,1,Paytm,1
hartmelissa,5/17/2002,WhatsApp,Male,432757,4/1/2022,ACTIVE,YES,12/21/2022,India,Chhattisgarh,1941.4615384615386,13,PC/Laptop,12,Paytm,4
khudson,1/27/1992,WhatsApp,Female,432804,10/29/2021,ACTIVE,YES,12/28/2022,India,Chhattisgarh,1420.7777777777778,18,FireTV,6,NetBanking,3
qowens,8/19/1992,WhatsApp,Male,432899,4/13/2022,ACTIVE,YES,11/23/2022,India,Chhattisgarh,1483.8,24,FireTV,1,Paytm,1
hodom,2/19/1992,WhatsApp,Male,433090,9/24/2021,ACTIVE,YES,11/22/2022,India,Chhattisgarh,1120.9285714285713,14,PC/Laptop,12,Paytm,4
ftaylor,4/23/2000,WhatsApp,Male,432197,1/4/2022,ACTIVE,NO,11/28/2022,India,Uttar Pradesh,1821.35,20,FireTV,3,NetBanking,2
thomasvargas,8/4/1992,WhatsApp,Male,432327,12/31/2021,INACTIVE,NO,12/31/2022,India,Uttar Pradesh,1107.357142857143,28,FireTV,12,Paytm,4
anthony31,8/14/2015,WhatsApp,Male,432491,5/10/2022,ACTIVE,YES,12/12/2022,India,Uttar Pradesh,1235.1538461538462,13,FireTV,12,Paytm,4
ashleylozano,6/23/1997,WhatsApp,Female,432564,5/19/2022,ACTIVE,YES,11/23/2022,India,Uttar Pradesh,1214.842105263158,18,Android Phone,12,Paytm,4
williamalvarado,2/7/2002,WhatsApp,Genderqueer,432760,3/7/2022,INACTIVE,YES,12/3/2022,India,Uttar Pradesh,1051.7826086956522,23,PC/Laptop,12,Paytm,4
angela19,6/9/1992,WhatsApp,Non-binary,432845,8/8/2022,ACTIVE,NO,11/30/2022,India,Uttar Pradesh,1389.5625,16,Android Phone,3,NetBanking,2
kenneth03,6/19/1989,WhatsApp,Male,433032,1/29/2022,ACTIVE,NO,12/26/2022,India,Uttar Pradesh,1393.125,16,FireTV,12,Paytm,4
nicholassanders,6/30/1996,WhatsApp,Female,432169,2/23/2021,INACTIVE,YES,12/26/2022,India,Andhra Pradesh,1458.2,15,Android TV,3,NetBanking,2
jessica54,6/29/2000,WhatsApp,Male,432206,4/24/2022,ACTIVE,NO,11/10/2022,India,Andhra Pradesh,1480.0,14,FireTV,12,Paytm,4
fgonzalez,9/2/1992,WhatsApp,Male,432352,1/13/2021,ACTIVE,YES,12/22/2022,India,Andhra Pradesh,1322.75,15,FireTV,3,NetBanking,2
jacksonrobert,12/8/2021,WhatsApp,Female,432368,3/24/2021,INACTIVE,YES,12/3/2022,India,Andhra Pradesh,1791.6666666666667,18,FireTV,3,NetBanking,2
brandy93,6/21/1992,WhatsApp,Male,432409,9/22/2022,ACTIVE,YES,12/22/2022,India,Andhra Pradesh,2093.681818181818,22,FireTV,1,Paytm,1
kwilliams,9/8/2010,WhatsApp,Female,432526,8/3/2022,INACTIVE,NO,12/3/2022,India,Andhra Pradesh,1302.6571428571428,35,Android TV,1,Paytm,1
xjones,7/6/2010,WhatsApp,Agender,432543,5/10/2021,INACTIVE,YES,12/5/2022,India,Andhra Pradesh,1528.25,16,PC/Laptop,3,NetBanking,2
smurphy,4/7/1993,WhatsApp,Male,432671,6/23/2022,ACTIVE,YES,11/28/2022,India,Andhra Pradesh,1738.8260869565217,23,PC/Laptop,3,NetBanking,2
georgejames,4/28/1992,WhatsApp,Male,432902,9/19/2021,INACTIVE,YES,12/18/2022,India,Andhra Pradesh,1416.7894736842106,19,Android TV,12,Paytm,4
finleystephen,3/1/1992,WhatsApp,Male,432915,5/29/2021,INACTIVE,YES,12/27/2022,India,Andhra Pradesh,1420.1153846153845,26,FireTV,3,NetBanking,2
michael97,8/20/2006,WhatsApp,Genderfluid,432927,8/10/2022,INACTIVE,YES,11/30/2022,India,Andhra Pradesh,1033.3333333333333,42,PC/Laptop,3,NetBanking,2
mosskatelyn,8/27/2006,WhatsApp,Male,432973,9/1/2021,INACTIVE,YES,12/14/2022,India,Andhra Pradesh,1322.6,20,PC/Laptop,12,Paytm,4
bauerrichard,7/8/1993,WhatsApp,Male,433134,11/26/2022,INACTIVE,YES,12/12/2022,India,Andhra Pradesh,1245.9545454545455,22,iPad,12,Paytm,4
darrellthompson,9/26/1996,WhatsApp,Male,432157,3/5/2022,INACTIVE,NO,12/18/2022,India,Madhya Pradesh,1065.9565217391305,23,FireTV,12,Paytm,4
erinalvarez,9/24/1986,WhatsApp,Male,432189,6/22/2022,INACTIVE,YES,12/8/2022,India,Madhya Pradesh,1043.5,24,FireTV,3,NetBanking,2
stephanie94,12/29/2021,WhatsApp,Genderfluid,432400,6/20/2022,INACTIVE,NO,12/21/2022,India,Madhya Pradesh,872.875,24,PC/Laptop,6,NetBanking,3
calebanderson,11/19/2021,WhatsApp,Male,432729,10/18/2021,INACTIVE,NO,12/27/2022,India,Madhya Pradesh,1537.0,19,FireTV,6,NetBanking,3
stephenalvarado,9/20/2002,WhatsApp,Female,432796,3/21/2021,INACTIVE,YES,12/18/2022,India,Madhya Pradesh,1164.6,20,PC/Laptop,3,NetBanking,2
nancyfrazier,5/7/2006,WhatsApp,Male,432950,7/12/2021,INACTIVE,YES,12/31/2022,India,Madhya Pradesh,2670.823529411765,17,FireTV,12,Paytm,4
brittany70,5/8/2006,WhatsApp,Agender,432979,6/23/2022,ACTIVE,YES,12/15/2022,India,Madhya Pradesh,1142.3333333333333,36,Android TV,3,NetBanking,2
davidsonmichelle,12/27/2021,WhatsApp,Male,433084,12/16/2021,ACTIVE,YES,12/18/2022,India,Madhya Pradesh,956.9285714285714,14,Android TV,3,NetBanking,2
berrycarla,2/12/1993,WhatsApp,Female,433138,8/7/2021,INACTIVE,YES,12/19/2022,India,Madhya Pradesh,1521.7857142857142,14,FireTV,3,NetBanking,2
bonniestafford,9/28/1993,WhatsApp,Female,433146,11/15/2022,INACTIVE,NO,11/17/2022,India,Madhya Pradesh,1423.4347826086957,23,PC/Laptop,1,Paytm,1
gchavez,5/1/1992,WhatsApp,Agender,432172,1/22/2022,ACTIVE,NO,12/21/2022,India,Himachal Pradesh,2239.923076923077,13,iPad,3,NetBanking,2
coryatkinson,5/4/2000,WhatsApp,Genderqueer,432203,3/31/2021,INACTIVE,NO,12/9/2022,India,Himachal Pradesh,946.4285714285714,21,FireTV,3,NetBanking,2
elizabethcompton,4/12/2015,WhatsApp,Female,432460,9/13/2022,ACTIVE,YES,12/31/2022,India,Himachal Pradesh,1029.0526315789473,18,FireTV,6,NetBanking,3
byrdmichael,8/26/2002,WhatsApp,Female,432761,9/12/2022,ACTIVE,NO,11/21/2022,India,Himachal Pradesh,1369.8666666666666,15,Android TV,1,Paytm,1
fergusonnancy,9/10/2002,WhatsApp,Male,432782,4/29/2021,INACTIVE,YES,11/12/2022,India,Himachal Pradesh,1271.5,12,Android TV,12,Paytm,4
elizabeth13,11/11/2021,WhatsApp,Female,432803,9/21/2022,INACTIVE,NO,11/21/2022,India,Himachal Pradesh,1117.6842105263158,19,PC/Laptop,3,NetBanking,2
justinsherman,5/24/1992,WhatsApp,Male,432811,11/20/2022,ACTIVE,NO,11/30/2022,India,Himachal Pradesh,1108.6666666666667,15,FireTV,3,NetBanking,2
ramirezcourtney,9/28/1998,WhatsApp,Male,432840,8/29/2021,ACTIVE,NO,12/1/2022,India,Himachal Pradesh,1223.3333333333333,12,Android TV,1,Paytm,1
sullivanerika,7/19/1992,WhatsApp,Female,432329,8/3/2021,INACTIVE,YES,11/20/2022,India,Arunachal Pradesh,1249.4827586206898,29,FireTV,12,Paytm,4
xsmith,12/17/2021,WhatsApp,Male,432428,5/23/2022,ACTIVE,NO,12/8/2022,India,Arunachal Pradesh,1602.764705882353,17,FireTV,12,Paytm,4
morgan42,5/9/2015,WhatsApp,Male,432514,6/15/2022,ACTIVE,NO,12/24/2022,India,Arunachal Pradesh,1681.35,20,FireTV,6,NetBanking,3
srussell,2/15/1997,WhatsApp,Female,432585,10/8/2021,ACTIVE,NO,11/19/2022,India,Arunachal Pradesh,1502.0,28,PC/Laptop,6,NetBanking,3
brandili,12/14/2021,WhatsApp,Female,432660,3/22/2022,INACTIVE,NO,12/26/2022,India,Arunachal Pradesh,1266.3076923076924,13,PC/Laptop,12,Paytm,4
davidlowe,4/1/1993,WhatsApp,Male,432693,9/25/2021,INACTIVE,YES,11/14/2022,India,Arunachal Pradesh,1199.0,18,FireTV,12,Paytm,4
carrierivera,9/30/2002,WhatsApp,Female,432771,11/24/2021,INACTIVE,YES,12/3/2022,India,Arunachal Pradesh,1482.0,17,FireTV,12,Paytm,4
ronniecoffey,8/29/2002,WhatsApp,Female,432802,1/21/2022,ACTIVE,NO,12/16/2022,India,Arunachal Pradesh,1518.0,30,PC/Laptop,12,Paytm,4
kathleen63,5/28/1989,WhatsApp,Genderqueer,433001,7/24/2021,ACTIVE,NO,12/11/2022,India,Arunachal Pradesh,520.2,15,FireTV,12,Paytm,4
